gene	length_nt	header
Rps6ka5	2397	lcl|NC_000078.7_cds_NP_001317631.1_69213 [gene=Rps6ka5] [db_xref=CCDS:CCDS88388.1,GeneID:73086] [protein=ribosomal protein S6 kinase alpha-5 isoform 2] [protein_id=NP_001317631.1] [location=complement(join(100517703..100517942,100519260..100519423,100520533..100520692,100524708..100524899,100537088..100537258,100540690..100540783,100541382..100541515,100541894..100542019,100543981..100544142,100547555..100547705,100562074..100562177,100564149..100564232,100582256..100582363,100585785..100585900,100620530..100620748,100644777..100644848,100691040..100691139))] [gbkey=CDS]
Rps6ka5	2592	lcl|NC_000078.7_cds_NP_705815.1_69214 [gene=Rps6ka5] [db_xref=CCDS:CCDS26107.1,GeneID:73086] [protein=ribosomal protein S6 kinase alpha-5 isoform 1] [protein_id=NP_705815.1] [location=complement(join(100517703..100517942,100519260..100519423,100520533..100520692,100524708..100524899,100537088..100537258,100540057..100540251,100540690..100540783,100541382..100541515,100541894..100542019,100543981..100544142,100547555..100547705,100562074..100562177,100564149..100564232,100582256..100582363,100585785..100585900,100620530..100620748,100644777..100644848,100691040..100691139))] [gbkey=CDS]
Rps6ka5	1743	lcl|NC_000078.7_cds_XP_030102809.1_69215 [gene=Rps6ka5] [db_xref=GeneID:73086] [protein=ribosomal protein S6 kinase alpha-5 isoform X3] [protein_id=XP_030102809.1] [location=complement(join(100517703..100517942,100519260..100519423,100520533..100520692,100524708..100524899,100537088..100537258,100540690..100540783,100541382..100541515,100541894..100542019,100543981..100544142,100547555..100547705,100562074..100562177,100564149..100564193))] [gbkey=CDS]
Rps6ka5	1743	lcl|NC_000078.7_cds_XP_030102810.1_69216 [gene=Rps6ka5] [db_xref=GeneID:73086] [protein=ribosomal protein S6 kinase alpha-5 isoform X3] [protein_id=XP_030102810.1] [location=complement(join(100517703..100517942,100519260..100519423,100520533..100520692,100524708..100524899,100537088..100537258,100540690..100540783,100541382..100541515,100541894..100542019,100543981..100544142,100547555..100547705,100562074..100562177,100564149..100564193))] [gbkey=CDS]
Rps6ka5	1743	lcl|NC_000078.7_cds_XP_036013518.1_69217 [gene=Rps6ka5] [db_xref=GeneID:73086] [protein=ribosomal protein S6 kinase alpha-5 isoform X3] [protein_id=XP_036013518.1] [location=complement(join(100517703..100517942,100519260..100519423,100520533..100520692,100524708..100524899,100537088..100537258,100540690..100540783,100541382..100541515,100541894..100542019,100543981..100544142,100547555..100547705,100562074..100562177,100564149..100564193))] [gbkey=CDS]
Rps23	432	lcl|NC_000079.7_cds_NP_077137.1_72699 [gene=Rps23] [db_xref=CCDS:CCDS26674.1,GeneID:66475] [protein=small ribosomal subunit protein uS12] [protein_id=NP_077137.1] [location=join(91071315..91071318,91071706..91071865,91072445..91072565,91072656..91072802)] [gbkey=CDS]
Rpl27a-ps4	447	lcl|NC_000079.7_cds_XP_036014175.1_72977 [gene=Rpl27a-ps4] [db_xref=GeneID:115488170] [protein=60S ribosomal protein L27a-like] [protein_id=XP_036014175.1] [location=99040732..99041178] [gbkey=CDS]
Rpl15	615	lcl|NC_000080.7_cds_NP_001346826.1_73439 [gene=Rpl15] [db_xref=CCDS:CCDS36812.1,GeneID:66480] [protein=large ribosomal subunit protein eL15] [protein_id=NP_001346826.1] [location=join(4199246..4199417,4199653..4199789,4200380..4200685)] [gbkey=CDS]
Rpl15	615	lcl|NC_000080.7_cds_NP_001346828.1_73440 [gene=Rpl15] [db_xref=CCDS:CCDS36812.1,GeneID:66480] [protein=large ribosomal subunit protein eL15] [protein_id=NP_001346828.1] [location=join(4199246..4199417,4199653..4199789,4200380..4200685)] [gbkey=CDS]
Rpl15	615	lcl|NC_000080.7_cds_NP_079862.1_73441 [gene=Rpl15] [db_xref=CCDS:CCDS36812.1,GeneID:66480] [protein=large ribosomal subunit protein eL15] [protein_id=NP_079862.1] [location=join(4199246..4199417,4199653..4199789,4200380..4200685)] [gbkey=CDS]
Rps24	444	lcl|NC_000080.7_cds_NP_001411500.1_74298 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 13] [protein_id=NP_001411500.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543587,24545843..24545870)] [gbkey=CDS]
Rps24	438	lcl|NC_000080.7_cds_NP_001411499.1_74299 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 12] [protein_id=NP_001411499.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543587,24545849..24545870)] [gbkey=CDS]
Rps24	423	lcl|NC_000080.7_cds_NP_001411498.1_74300 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 11] [protein_id=NP_001411498.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543566,24545843..24545870)] [gbkey=CDS]
Rps24	420	lcl|NC_000080.7_cds_NP_001411496.1_74301 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 9] [protein_id=NP_001411496.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543579,24545843..24545854)] [gbkey=CDS]
Rps24	405	lcl|NC_000080.7_cds_NP_001411486.1_74302 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 5] [protein_id=NP_001411486.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24543685..24543687,24545843..24545854)] [gbkey=CDS]
Rps24	402	lcl|NC_000080.7_cds_NP_997517.1_74303 [gene=Rps24] [db_xref=CCDS:CCDS36829.1,GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 2] [protein_id=NP_997517.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24545843..24545854)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001411497.1_74304 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 10] [protein_id=NP_001411497.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24545849..24545854)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001347514.1_74305 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_001347514.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24543685..24543687,24545498..24545500)] [gbkey=CDS]
Rps24	393	lcl|NC_000080.7_cds_NP_035427.2_74306 [gene=Rps24] [db_xref=CCDS:CCDS36830.1,GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 1] [protein_id=NP_035427.2] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24545498..24545500)] [gbkey=CDS]
Rps24	399	lcl|NC_000080.7_cds_NP_001347513.1_74307 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 4] [protein_id=NP_001347513.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24543685..24543687,24544120..24544125)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001411488.1_74308 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_001411488.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24544120..24544125)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001411487.1_74309 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_001411487.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24544120..24544125)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001411489.1_74310 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_001411489.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24544120..24544125)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_001411490.1_74311 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_001411490.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24544120..24544125)] [gbkey=CDS]
Rps24	396	lcl|NC_000080.7_cds_NP_997518.1_74312 [gene=Rps24] [db_xref=CCDS:CCDS88597.1,GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 3] [protein_id=NP_997518.1] [location=join(24540824..24540826,24541818..24541883,24541975..24542184,24543451..24543561,24544120..24544125)] [gbkey=CDS]
Rps24	366	lcl|NC_000080.7_cds_NP_001411491.1_74313 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 7] [protein_id=NP_001411491.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545843..24545854)] [gbkey=CDS]
Rps24	366	lcl|NC_000080.7_cds_NP_001411493.1_74314 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 7] [protein_id=NP_001411493.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545843..24545854)] [gbkey=CDS]
Rps24	366	lcl|NC_000080.7_cds_NP_001411492.1_74315 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 7] [protein_id=NP_001411492.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545843..24545854)] [gbkey=CDS]
Rps24	357	lcl|NC_000080.7_cds_NP_001347515.1_74316 [gene=Rps24] [db_xref=CCDS:CCDS88598.1,GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 6] [protein_id=NP_001347515.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545498..24545500)] [gbkey=CDS]
Rps24	357	lcl|NC_000080.7_cds_NP_001411494.1_74317 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 8] [protein_id=NP_001411494.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545498..24545500)] [gbkey=CDS]
Rps24	357	lcl|NC_000080.7_cds_NP_001411495.1_74318 [gene=Rps24] [db_xref=GeneID:20088] [protein=small ribosomal subunit protein eS24 isoform 8] [protein_id=NP_001411495.1] [location=join(24541851..24541883,24541975..24542184,24543451..24543561,24545498..24545500)] [gbkey=CDS]
Rpl37	294	lcl|NC_000081.7_cds_NP_080345.1_77449 [gene=Rpl37] [db_xref=CCDS:CCDS37027.1,GeneID:67281] [protein=large ribosomal subunit protein eL37] [protein_id=NP_080345.1] [location=join(5146164..5146166,5146769..5146904,5147101..5147185,5148049..5148118)] [gbkey=CDS]
Rpl30	348	lcl|NC_000081.7_cds_NP_001156957.1_77835 [gene=Rpl30] [db_xref=CCDS:CCDS37057.1,GeneID:19946] [protein=large ribosomal subunit protein eL30] [protein_id=NP_001156957.1] [location=complement(join(34440701..34440750,34441378..34441508,34442781..34442926,34443171..34443191))] [gbkey=CDS]
Rpl30	348	lcl|NC_000081.7_cds_NP_033109.1_77836 [gene=Rpl30] [db_xref=CCDS:CCDS37057.1,GeneID:19946] [protein=large ribosomal subunit protein eL30] [protein_id=NP_033109.1] [location=complement(join(34440701..34440750,34441378..34441508,34442781..34442926,34443171..34443191))] [gbkey=CDS]
Rpl8	774	lcl|NC_000081.7_cds_NP_036183.1_79138 [gene=Rpl8] [db_xref=CCDS:CCDS27595.1,GeneID:26961] [protein=large ribosomal subunit protein uL2] [protein_id=NP_036183.1] [location=join(76788513..76788650,76788739..76788880,76789018..76789236,76790056..76790171,76790321..76790479)] [gbkey=CDS]
Rpl3	1212	lcl|NC_000081.7_cds_NP_038790.2_79548 [gene=Rpl3] [db_xref=CCDS:CCDS37144.1,GeneID:27367] [protein=large ribosomal subunit protein uL3] [protein_id=NP_038790.2] [location=complement(join(79962051..79962095,79962188..79962307,79962532..79962627,79962908..79963009,79963891..79964051,79964567..79964753,79965097..79965232,79965816..79965984,79966591..79966783,79967525..79967527))] [gbkey=CDS]
Rps19bp1	432	lcl|NC_000081.7_cds_NP_780318.1_79574 [gene=Rps19bp1] [db_xref=CCDS:CCDS27662.1,GeneID:66538] [protein=active regulator of SIRT1] [protein_id=NP_780318.1] [location=complement(join(80145185..80145331,80145498..80145595,80148184..80148318,80148428..80148479))] [gbkey=CDS]
Rpl39l	156	lcl|NC_000082.7_cds_NP_080870.1_81498 [gene=Rpl39l] [db_xref=CCDS:CCDS37248.1,GeneID:68172] [protein=large ribosomal subunit protein eL39-like] [protein_id=NP_080870.1] [location=9992174..9992329] [gbkey=CDS]
Rpl39l	156	lcl|NC_000082.7_cds_XP_006522569.1_81499 [gene=Rpl39l] [db_xref=GeneID:68172] [protein=large ribosomal subunit protein eL39-like isoform X1] [protein_id=XP_006522569.1] [location=9992174..9992329] [gbkey=CDS]
Rpl31-ps12	438	lcl|NC_000082.7_cds_NP_001245387.1_81744 [gene=Rpl31-ps12] [db_xref=GeneID:665562] [protein=uncharacterized protein LOC665562] [protein_id=NP_001245387.1] [location=complement(16637610..16638047)] [gbkey=CDS]
Rpl35a	333	lcl|NC_000082.7_cds_NP_067313.2_82678 [gene=Rpl35a] [db_xref=CCDS:CCDS28126.1,GeneID:57808] [protein=large ribosomal subunit protein eL33] [protein_id=NP_067313.2] [location=join(32877538..32877548,32877760..32877912,32879049..32879193,32880468..32880491)] [gbkey=CDS]
Rpl35a	333	lcl|NC_000082.7_cds_NP_001123956.1_82679 [gene=Rpl35a] [db_xref=CCDS:CCDS28126.1,GeneID:57808] [protein=large ribosomal subunit protein eL33] [protein_id=NP_001123956.1] [location=join(32877538..32877548,32877760..32877912,32879049..32879193,32880468..32880491)] [gbkey=CDS]
Rpl35a	333	lcl|NC_000082.7_cds_NP_001123957.1_82680 [gene=Rpl35a] [db_xref=CCDS:CCDS28126.1,GeneID:57808] [protein=large ribosomal subunit protein eL33] [protein_id=NP_001123957.1] [location=join(32877538..32877548,32877760..32877912,32879049..32879193,32880468..32880491)] [gbkey=CDS]
Rpl24	474	lcl|NC_000082.7_cds_NP_077180.1_83305 [gene=Rpl24] [db_xref=CCDS:CCDS28218.1,GeneID:68193] [protein=large ribosomal subunit protein eL24] [protein_id=NP_077180.1] [location=join(55786797..55786801,55786910..55786985,55787423..55787533,55789873..55790009,55790475..55790538,55791674..55791754)] [gbkey=CDS]
Rps6ka2	2151	lcl|NC_000083.7_cds_XP_006523262.1_84367 [gene=Rps6ka2] [db_xref=GeneID:20112] [protein=ribosomal protein S6 kinase alpha-2 isoform X2] [protein_id=XP_006523262.1] [location=join(7356656..7356703,7495312..7495428,7503445..7503526,7514101..7514181,7516691..7516770,7518939..7519045,7521811..7521848,7523230..7523372,7528403..7528473,7529527..7529615,7538991..7539055,7544862..7544964,7549168..7549298,7550143..7550268,7556314..7556403,7558029..7558187,7560145..7560306,7562602..7562678,7563414..7563531,7566682..7566819,7567615..7567740)] [gbkey=CDS]
Rps6ka2	2154	lcl|NC_000083.7_cds_XP_006523261.1_84368 [gene=Rps6ka2] [db_xref=GeneID:20112] [protein=ribosomal protein S6 kinase alpha-2 isoform X1] [protein_id=XP_006523261.1] [location=join(7405979..7406029,7495312..7495428,7503445..7503526,7514101..7514181,7516691..7516770,7518939..7519045,7521811..7521848,7523230..7523372,7528403..7528473,7529527..7529615,7538991..7539055,7544862..7544964,7549168..7549298,7550143..7550268,7556314..7556403,7558029..7558187,7560145..7560306,7562602..7562678,7563414..7563531,7566682..7566819,7567615..7567740)] [gbkey=CDS]
Rps6ka2	2202	lcl|NC_000083.7_cds_NP_035429.1_84369 [gene=Rps6ka2] [db_xref=CCDS:CCDS28376.1,GeneID:20112] [protein=ribosomal protein S6 kinase alpha-2] [protein_id=NP_035429.1] [location=join(7437744..7437842,7495312..7495428,7503445..7503526,7514101..7514181,7516691..7516770,7518939..7519045,7521811..7521848,7523230..7523372,7528403..7528473,7529527..7529615,7538991..7539055,7544862..7544964,7549168..7549298,7550143..7550268,7556314..7556403,7558029..7558187,7560145..7560306,7562602..7562678,7563414..7563531,7566682..7566819,7567615..7567740)] [gbkey=CDS]
Rps6ka2	1881	lcl|NC_000083.7_cds_XP_006523263.1_84370 [gene=Rps6ka2] [db_xref=GeneID:20112] [protein=ribosomal protein S6 kinase alpha-2 isoform X3] [protein_id=XP_006523263.1] [location=join(7514124..7514181,7516691..7516770,7518939..7519045,7521811..7521848,7523230..7523372,7528403..7528473,7529527..7529615,7538991..7539055,7544862..7544964,7549168..7549298,7550143..7550268,7556314..7556403,7558029..7558187,7560145..7560306,7562602..7562678,7563414..7563531,7566682..7566819,7567615..7567740)] [gbkey=CDS]
Rps6ka2	1881	lcl|NC_000083.7_cds_XP_006523264.1_84371 [gene=Rps6ka2] [db_xref=GeneID:20112] [protein=ribosomal protein S6 kinase alpha-2 isoform X3] [protein_id=XP_006523264.1] [location=join(7514124..7514181,7516691..7516770,7518939..7519045,7521811..7521848,7523230..7523372,7528403..7528473,7529527..7529615,7538991..7539055,7544862..7544964,7549168..7549298,7550143..7550268,7556314..7556403,7558029..7558187,7560145..7560306,7562602..7562678,7563414..7563531,7566682..7566819,7567615..7567740)] [gbkey=CDS]
Rps2	882	lcl|NC_000083.7_cds_NP_032529.2_85251 [gene=Rps2] [db_xref=CCDS:CCDS37493.1,GeneID:16898] [protein=small ribosomal subunit protein uS5] [protein_id=NP_032529.2] [location=join(24939250..24939426,24939508..24939705,24939943..24940276,24940597..24940688,24940777..24940857)] [gbkey=CDS]
Rpl3l	1224	lcl|NC_000083.7_cds_NP_001157417.1_85253 [gene=Rpl3l] [db_xref=CCDS:CCDS50019.1,GeneID:66211] [protein=large ribosomal subunit protein uL3-like isoform 1] [protein_id=NP_001157417.1] [location=join(24946858..24946860,24947291..24947483,24949843..24950011,24951310..24951445,24952283..24952469,24952558..24952718,24952891..24952992,24954391..24954486,24954696..24954815,24954974..24955030)] [gbkey=CDS]
Rpl3l	1068	lcl|NC_000083.7_cds_XP_017173098.1_85254 [gene=Rpl3l] [db_xref=GeneID:66211] [protein=large ribosomal subunit protein uL3-like isoform X1] [protein_id=XP_017173098.1] [location=join(24947444..24947483,24949843..24950011,24951310..24951445,24952283..24952469,24952558..24952718,24952891..24952992,24954391..24954486,24954696..24954815,24954974..24955030)] [gbkey=CDS]
Rpl3l	1068	lcl|NC_000083.7_cds_XP_030105842.1_85255 [gene=Rpl3l] [db_xref=GeneID:66211] [protein=large ribosomal subunit protein uL3-like isoform X1] [protein_id=XP_030105842.1] [location=join(24947444..24947483,24949843..24950011,24951310..24951445,24952283..24952469,24952558..24952718,24952891..24952992,24954391..24954486,24954696..24954815,24954974..24955030)] [gbkey=CDS]
Rpl3l	723	lcl|NC_000083.7_cds_NP_079701.1_85256 [gene=Rpl3l] [db_xref=CCDS:CCDS37494.1,GeneID:66211] [protein=large ribosomal subunit protein uL3-like isoform 2] [protein_id=NP_079701.1] [location=join(24952283..24952469,24952558..24952718,24952891..24952992,24954391..24954486,24954696..24954815,24954974..24955030)] [gbkey=CDS]
Rps10	465	lcl|NC_000083.7_cds_NP_001351863.1_85738 [gene=Rps10] [db_xref=CCDS:CCDS89035.1,GeneID:67097] [protein=small ribosomal subunit protein eS10 isoform 2] [protein_id=NP_001351863.1] [location=complement(join(27849416..27849480,27851253..27851330,27853046..27853217,27853300..27853449))] [gbkey=CDS]
Rps10	498	lcl|NC_000083.7_cds_NP_080239.1_85739 [gene=Rps10] [db_xref=CCDS:CCDS37522.1,GeneID:67097] [protein=small ribosomal subunit protein eS10 isoform 1] [protein_id=NP_080239.1] [location=complement(join(27849439..27849480,27850174..27850229,27851253..27851330,27853046..27853217,27853300..27853449))] [gbkey=CDS]
Rpl10a	654	lcl|NC_000083.7_cds_NP_035417.2_85821 [gene=Rpl10a] [db_xref=CCDS:CCDS28576.1,GeneID:19896] [protein=large ribosomal subunit protein uL1 isoform 1] [protein_id=NP_035417.2] [location=join(28547588..28547592,28547785..28547859,28547941..28548021,28548348..28548496,28549499..28549671,28549804..28549974)] [gbkey=CDS]
Rpl10a	402	lcl|NC_000083.7_cds_NP_001344557.1_85822 [gene=Rpl10a] [db_xref=GeneID:19896] [protein=large ribosomal subunit protein uL1 isoform 2] [protein_id=NP_001344557.1] [location=join(28548439..28548496,28549499..28549671,28549804..28549974)] [gbkey=CDS]
Rps28	210	lcl|NC_000083.7_cds_NP_001342313.1_86313 [gene=Rps28] [db_xref=CCDS:CCDS37571.1,GeneID:54127] [protein=small ribosomal subunit protein eS28] [protein_id=NP_001342313.1] [location=complement(join(34042182..34042304,34043273..34043320,34043408..34043446))] [gbkey=CDS]
Rps28	210	lcl|NC_000083.7_cds_NP_058540.1_86314 [gene=Rps28] [db_xref=CCDS:CCDS37571.1,GeneID:54127] [protein=small ribosomal subunit protein eS28] [protein_id=NP_058540.1] [location=complement(join(34042182..34042304,34043273..34043320,34043408..34043446))] [gbkey=CDS]
Rps18	459	lcl|NC_000083.7_cds_NP_035426.1_86346 [gene=Rps18] [db_xref=CCDS:CCDS37573.1,GeneID:20084] [protein=small ribosomal subunit protein uS13] [protein_id=NP_035426.1] [location=complement(join(34171017..34171092,34171195..34171286,34171377..34171565,34174052..34174150,34174592..34174594))] [gbkey=CDS]
Rpl7l1	741	lcl|NC_000083.7_cds_NP_079709.2_87422 [gene=Rpl7l1] [db_xref=CCDS:CCDS28842.1,GeneID:66229] [protein=large ribosomal subunit protein uL30-like 1] [protein_id=NP_079709.2] [location=complement(join(47088989..47089197,47089336..47089445,47090211..47090348,47091317..47091477,47092709..47092817,47093545..47093558))] [gbkey=CDS]
Rpl36	318	lcl|NC_000083.7_cds_NP_061200.2_87851 [gene=Rpl36] [db_xref=CCDS:CCDS37665.1,GeneID:54217] [protein=large ribosomal subunit protein eL36] [protein_id=NP_061200.2] [location=join(56920588..56920680,56920907..56921041,56921124..56921213)] [gbkey=CDS]
Rpl36	318	lcl|NC_000083.7_cds_XP_030105767.1_87852 [gene=Rpl36] [db_xref=GeneID:54217] [protein=large ribosomal subunit protein eL36 isoform X1] [protein_id=XP_030105767.1] [location=join(56920588..56920680,56920907..56921041,56921124..56921213)] [gbkey=CDS]
Rps14	456	lcl|NC_000084.7_cds_NP_065625.2_90421 [gene=Rps14] [db_xref=CCDS:CCDS29274.1,GeneID:20044] [protein=small ribosomal subunit protein uS11] [protein_id=NP_065625.2] [location=join(60909475..60909623,60910002..60910163,60910885..60910961,60911503..60911570)] [gbkey=CDS]
Rpl17	606	lcl|NC_000084.7_cds_NP_001392894.1_90939 [gene=Rpl17] [db_xref=GeneID:319195] [protein=large ribosomal subunit protein uL22 isoform b] [protein_id=NP_001392894.1] [location=join(75133833..75133911,75134262..75134314,75134737..75134871,75135095..75135193,75135732..75135923,75136265..75136312)] [gbkey=CDS]
Rpl17	555	lcl|NC_000084.7_cds_NP_001002239.2_90940 [gene=Rpl17] [db_xref=CCDS:CCDS29344.1,GeneID:319195] [protein=large ribosomal subunit protein uL22 isoform a] [protein_id=NP_001002239.2] [location=join(75134275..75134314,75134421..75134461,75134737..75134871,75135095..75135193,75135732..75135923,75136265..75136312)] [gbkey=CDS]
Rpl17	555	lcl|NC_000084.7_cds_NP_001392893.1_90941 [gene=Rpl17] [db_xref=GeneID:319195] [protein=large ribosomal subunit protein uL22 isoform a] [protein_id=NP_001392893.1] [location=join(75134275..75134314,75134421..75134461,75134737..75134871,75135095..75135193,75135732..75135923,75136265..75136312)] [gbkey=CDS]
Rpl17	555	lcl|NC_000084.7_cds_XP_006526059.1_90942 [gene=Rpl17] [db_xref=GeneID:319195] [protein=large ribosomal subunit protein uL22 isoform X2] [protein_id=XP_006526059.1] [location=join(75134275..75134314,75134421..75134461,75134737..75134871,75135095..75135193,75135732..75135923,75136265..75136312)] [gbkey=CDS]
Rpl17	441	lcl|NC_000084.7_cds_NP_001392895.1_90943 [gene=Rpl17] [db_xref=GeneID:319195] [protein=large ribosomal subunit protein uL22 isoform c] [protein_id=NP_001392895.1] [location=join(75134770..75134871,75135095..75135193,75135732..75135923,75136265..75136312)] [gbkey=CDS]
Rps6kb2	1458	lcl|NC_000085.7_cds_NP_067460.1_91397 [gene=Rps6kb2] [db_xref=CCDS:CCDS29419.1,GeneID:58988] [protein=ribosomal protein S6 kinase beta-2] [protein_id=NP_067460.1] [location=complement(join(4207009..4207198,4207481..4207593,4207681..4207788,4207878..4207955,4208065..4208127,4208609..4208716,4208828..4208918,4209002..4209092,4209226..4209326,4209402..4209459,4211067..4211214,4212259..4212327,4212602..4212722,4212821..4212861,4213167..4213244))] [gbkey=CDS]
Rps6kb2	1167	lcl|NC_000085.7_cds_XP_006531876.1_91398 [gene=Rps6kb2] [db_xref=GeneID:58988] [protein=ribosomal protein S6 kinase beta-2 isoform X1] [protein_id=XP_006531876.1] [location=complement(join(4207009..4207198,4207481..4207593,4207681..4207788,4207878..4207955,4208065..4208127,4208609..4208716,4208828..4208918,4209002..4209092,4209226..4209326,4209402..4209459,4211067..4211214,4212259..4212276))] [gbkey=CDS]
Rps6ka4	2322	lcl|NC_000085.7_cds_NP_064308.2_91796 [gene=Rps6ka4] [db_xref=CCDS:CCDS37899.1,GeneID:56613] [protein=ribosomal protein S6 kinase alpha-4] [protein_id=NP_064308.2] [location=complement(join(6807307..6807507,6807683..6807846,6807955..6808114,6808359..6808553,6808642..6808815,6809136..6809229,6809319..6809452,6809624..6809752,6812469..6812633,6814695..6814845,6814948..6815051,6815124..6815204,6815423..6815530,6816620..6816735,6816828..6817046,6817702..6817773,6817861..6817915))] [gbkey=CDS]
Rps6ka4	2133	lcl|NC_000085.7_cds_XP_017173750.1_91797 [gene=Rps6ka4] [db_xref=GeneID:56613] [protein=ribosomal protein S6 kinase alpha-4 isoform X1] [protein_id=XP_017173750.1] [location=complement(join(6807307..6807507,6807683..6807846,6807955..6808114,6808359..6808553,6808642..6808815,6809136..6809229,6809319..6809452,6809624..6809752,6812469..6812633,6814695..6814845,6814948..6815051,6815124..6815204,6815423..6815530,6816620..6816735,6816828..6816984))] [gbkey=CDS]
Rpl39	156	lcl|NC_000086.8_cds_NP_080331.1_94623 [gene=Rpl39] [db_xref=CCDS:CCDS40927.1,GeneID:67248] [protein=large ribosomal subunit protein eL39] [protein_id=NP_080331.1] [location=complement(join(36346354..36346402,36347638..36347741,36348778..36348780))] [gbkey=CDS]
Rpl10	645	lcl|NC_000086.8_cds_NP_443067.1_95566 [gene=Rpl10] [db_xref=CCDS:CCDS41019.1,GeneID:110954] [protein=large ribosomal subunit protein uL16] [protein_id=NP_443067.1] [location=join(73314608..73314630,73315266..73315324,73315406..73315513,73315785..73315923,73316278..73316440,73316521..73316673)] [gbkey=CDS]
Rpl17-ps8	600	lcl|NC_000086.8_cds_XP_036018025.1_95942 [gene=Rpl17-ps8] [db_xref=GeneID:102632403] [protein=60S ribosomal protein L17-like] [protein_id=XP_036018025.1] [location=95528456..95529055] [gbkey=CDS]
Rps4x	762	lcl|NC_000086.8_cds_NP_001412923.1_96188 [gene=Rps4x] [db_xref=GeneID:20102] [protein=small ribosomal subunit protein eS4 isoform 3] [protein_id=NP_001412923.1] [location=complement(join(101228636..101228737,101229109..101229266,101230002..101230173,101230961..101231058,101231428..101231578,101231900..101231977,101232904..101232906))] [gbkey=CDS]
Rps4x	792	lcl|NC_000086.8_cds_NP_033120.1_96189 [gene=Rps4x] [db_xref=CCDS:CCDS41083.1,GeneID:20102] [protein=small ribosomal subunit protein eS4 isoform 2] [protein_id=NP_033120.1] [location=complement(join(101228636..101228737,101229109..101229266,101230002..101230173,101230961..101231058,101231428..101231608,101231900..101231977,101232904..101232906))] [gbkey=CDS]
